chapter,method,text,character
9,chapter_all_gpt-4o-mini_individual,tremble lest her mother should be exposing herself again,Elizabeth
9,chapter_all_gpt-4o-mini_individual,turned silently away,Mr. Darcy
9,chapter_all_gpt-4o-mini_individual,could not be prevailed on to join in their censure of her,Mr. Darcy
9,chapter_all_gpt-4o-mini_individual,thought it at all advisable,Mr. Jones
9,chapter_all_gpt-4o-mini_individual,"was very ill indeed, and suffers a vast deal, though with the greatest patience in the world",Jane
9,chapter_all_gpt-4o-mini_individual,directed her eye towards Mr. Darcy with a very expressive smile,Miss Bingley
9,chapter_all_gpt-4o-mini_individual,"performed her part, indeed, without much graciousness",Miss Bingley
9,chapter_all_gpt-4o-mini_individual,met them with hopes that Mrs. Bennet had not found Miss Bennet worse than she expected,Mr. Bingley
9,chapter_all_gpt-4o-mini_individual,was unaffectedly civil in his answer,Mr. Bingley
9,chapter_all_gpt-4o-mini_individual,"is a very agreeable man, so much the man of fashion! so genteel and so easy!",Sir William Lucas
9,chapter_all_gpt-4o-mini_individual,would be quite a shame if he does not,Colonel Forster
9,chapter_all_gpt-4o-mini_individual,"a stout, well-grown girl of fifteen, with a fine complexion and good-humoured countenance",Lydia
9,chapter_all_gpt-4o-mini_individual,"had high animal spirits, and a sort of natural self-consequence",Lydia
9,chapter_all_gpt-4o-mini_individual,"was very equal, therefore, to address Mr. Bingley on the subject of the ball",Lydia
9,chapter_all_gpt-4o-mini_individual,would have been very miserable,Mrs. Bennet
9,chapter_all_gpt-4o-mini_individual,had no wish of her recovering immediately,Mrs. Bennet
8,chapter_all_gpt-4o-mini_individual,she could not make a very favourable answer.,Elizabeth
8,chapter_all_gpt-4o-mini_individual,"her indifference towards Jane, when not immediately before them, restored Elizabeth to the enjoyment of all her original dislike.",Elizabeth
8,chapter_all_gpt-4o-mini_individual,"his anxiety for Jane was evident, and his attentions to herself most pleasing; and they prevented her feeling herself so much an intruder as she believed she was considered by the others.",Elizabeth
8,chapter_all_gpt-4o-mini_individual,she had very little notice from any but him.,Elizabeth
8,chapter_all_gpt-4o-mini_individual,"she would not quit her at all, till late in the evening, when she had the comfort of seeing her asleep, and when it appeared to her rather right than pleasant that she should go down stairs herself.",Elizabeth
8,chapter_all_gpt-4o-mini_individual,she suspected them to be playing high.,Elizabeth
8,chapter_all_gpt-4o-mini_individual,"she declined it, and making her sister the excuse, said she would amuse herself, for the short time she could stay below, with a book.",Elizabeth
8,chapter_all_gpt-4o-mini_individual,she assured him that she could suit herself perfectly with those in the room.,Elizabeth
8,chapter_all_gpt-4o-mini_individual,"she was so much caught by what passed, as to leave her very little attention for her book.",Elizabeth
8,chapter_all_gpt-4o-mini_individual,Bingley was quite uncomfortable.,Mr. Jones
8,chapter_all_gpt-4o-mini_individual,Jane was by no means better.,Jane
8,chapter_all_gpt-4o-mini_individual,"she had no conversation, no style, no taste, no beauty.",Miss Bingley
8,chapter_all_gpt-4o-mini_individual,Miss Bingley was engrossed by Mr. Darcy.,Miss Bingley
8,chapter_all_gpt-4o-mini_individual,the adventure has rather affected your admiration of her fine eyes.,Miss Bingley
8,chapter_all_gpt-4o-mini_individual,"she seemed to me to show an abominable sort of conceited independence, a most country-town indifference to decorum.",Miss Bingley
8,chapter_all_gpt-4o-mini_individual,"his anxiety for Jane was evident, and his attentions to herself most pleasing.",Mr. Bingley
8,chapter_all_gpt-4o-mini_individual,"he was an indolent man, who lived only to eat, drink, and play at cards.",Mr. Hurst
8,chapter_all_gpt-4o-mini_individual,he replied: 'they were brightened by the exercise.',Mr. Darcy
8,chapter_all_gpt-4o-mini_individual,there is meanness in all the arts which ladies sometimes condescend to employ for captivation.,Mr. Darcy
8,chapter_all_gpt-4o-mini_individual,Mrs. Hurst thought the same.,Mrs. Hurst
11,chapter_all_gpt-4o-mini_individual,saw it all with great delight.,Elizabeth
11,chapter_all_gpt-4o-mini_individual,"was surprised, but agreed to it immediately.",Elizabeth
11,chapter_all_gpt-4o-mini_individual,was dying to know what could be his meaning.,Elizabeth
11,chapter_all_gpt-4o-mini_individual,was instantly turned towards Darcy.,Miss Bingley
11,chapter_all_gpt-4o-mini_individual,had obtained private intelligence that Mr. Darcy did not wish for cards.,Miss Bingley
11,chapter_all_gpt-4o-mini_individual,was engaged in watching Mr. Darcy’s progress through his book.,Miss Bingley
11,chapter_all_gpt-4o-mini_individual,"could not win him, however, to any conversation.",Miss Bingley
11,chapter_all_gpt-4o-mini_individual,was quite exhausted by the attempt to be amused with her own book.,Miss Bingley
11,chapter_all_gpt-4o-mini_individual,was incapable of disappointing Mr. Darcy in anything.,Miss Bingley
11,chapter_all_gpt-4o-mini_individual,made no answer and soon afterwards got up and walked about the room.,Miss Bingley
11,chapter_all_gpt-4o-mini_individual,"in the desperation of her feelings, she resolved on one effort more.",Miss Bingley
11,chapter_all_gpt-4o-mini_individual,was full of joy and attention.,Mr. Bingley
11,chapter_all_gpt-4o-mini_individual,"had, therefore, nothing to do but to stretch himself on one of the sofas and go to sleep.",Mr. Hurst
11,chapter_all_gpt-4o-mini_individual,was as much awake to the novelty of attention in that quarter as Elizabeth herself could be.,Mr. Darcy
11,chapter_all_gpt-4o-mini_individual,merely answered her question and read on.,Mr. Darcy
11,chapter_all_gpt-4o-mini_individual,observing that he could imagine but two motives for their choosing to walk up and down the room together.,Mr. Darcy
11,chapter_all_gpt-4o-mini_individual,began to feel the danger of paying Elizabeth too much attention.,Mr. Darcy
11,chapter_all_gpt-4o-mini_individual,was principally occupied in playing with her bracelets and rings.,Mrs. Hurst
39,chapter_all_gpt-4o-mini_individual,"Yes, thought Elizabeth; _that_ would be a delightful scheme, indeed, and completely do for us at once.",Elizabeth
39,chapter_all_gpt-4o-mini_individual,"Elizabeth was shocked to think that, however incapable of such coarseness of _expression_ herself, the coarseness of the _sentiment_ was little other than her own breast had formerly harboured and fancied liberal!",Elizabeth
39,chapter_all_gpt-4o-mini_individual,"The comfort to _her_, of the regiment’s approaching removal, was indeed beyond expression.",Elizabeth
39,chapter_all_gpt-4o-mini_individual,Elizabeth saw directly that her father had not the smallest intention of yielding; but his answers were at the same time so vague and equivocal.,Mr. Bennet
39,chapter_all_gpt-4o-mini_individual,I hope there is no strong attachment on either side.,Jane
39,chapter_all_gpt-4o-mini_individual,"Mary very gravely replied, 'Far be it from me, my dear sister, to depreciate such pleasures. They would doubtless be congenial with the generality of female minds. But I confess they would have no charms for _me_. I should infinitely prefer a book.'",Mary
39,chapter_all_gpt-4o-mini_individual,"Lydia laughed, and said, 'Ay, that is just like your formality and discretion. You thought the waiter must not hear, as if he cared!'",Lydia
39,chapter_all_gpt-4o-mini_individual,"With such kind of histories of their parties and good jokes did Lydia, assisted by Kitty’s hints and additions, endeavour to amuse her companions all the way to Longbourn.",Lydia
39,chapter_all_gpt-4o-mini_individual,"I do think we behaved very handsomely, for we treated the other three with the nicest cold luncheon in the world.",Lydia
39,chapter_all_gpt-4o-mini_individual,Mrs. Bennet rejoiced to see Jane in undiminished beauty.,Mrs. Bennet
13,chapter_all_gpt-4o-mini_individual,"Elizabeth was chiefly struck with his extraordinary deference for Lady Catherine, and his kind intention of christening, marrying, and burying his parishioners whenever it were required.",Elizabeth
13,chapter_all_gpt-4o-mini_individual,"What can he mean by apologizing for being next in the entail? We cannot suppose he would help it, if he could.",Elizabeth
13,chapter_all_gpt-4o-mini_individual,He had the pleasure of being eagerly questioned by his wife and five daughters at once.,Mr. Bennet
13,chapter_all_gpt-4o-mini_individual,"It certainly is a most iniquitous affair, said Mr. Bennet; and nothing can clear Mr. Collins from the guilt of inheriting Longbourn.",Mr. Bennet
13,chapter_all_gpt-4o-mini_individual,"Though it is difficult, said Jane, to guess in what way he can mean to make us the atonement he thinks our due, the wish is certainly to his credit.",Jane
13,chapter_all_gpt-4o-mini_individual,To Catherine and Lydia neither the letter nor its writer were in any degree interesting.,Kitty
13,chapter_all_gpt-4o-mini_individual,To Catherine and Lydia neither the letter nor its writer were in any degree interesting.,Lydia
13,chapter_all_gpt-4o-mini_individual,Mrs. Bennet’s eyes sparkled.,Mrs. Bennet
13,chapter_all_gpt-4o-mini_individual,"I do think it is the hardest thing in the world, that your estate should be entailed away from your own children.",Mrs. Bennet
13,chapter_all_gpt-4o-mini_individual,"Mr. Collins’s letter had done away much of her ill-will, and she was preparing to see him with a degree of composure which astonished her husband and daughters.",Mrs. Bennet
12,chapter_all_gpt-4o-mini_individual,impatient to get home,Elizabeth
12,chapter_all_gpt-4o-mini_individual,positively resolved against staying longer,Elizabeth
12,chapter_all_gpt-4o-mini_individual,fearful of being considered as intruding themselves needlessly long,Elizabeth
12,chapter_all_gpt-4o-mini_individual,took leave of the whole party in the liveliest spirits,Elizabeth
12,chapter_all_gpt-4o-mini_individual,"though very laconic in his expressions of pleasure, was really glad to see them",Mr. Bennet
12,chapter_all_gpt-4o-mini_individual,had felt their importance in the family circle,Mr. Bennet
12,chapter_all_gpt-4o-mini_individual,was firm where she felt herself to be right,Jane
12,chapter_all_gpt-4o-mini_individual,had information for them of a different sort,Kitty
12,chapter_all_gpt-4o-mini_individual,was sorry that she had proposed the delay,Miss Bingley
12,chapter_all_gpt-4o-mini_individual,her jealousy and dislike of one sister much exceeded her affection for the other,Miss Bingley
12,chapter_all_gpt-4o-mini_individual,civility to Elizabeth increased at last very rapidly,Miss Bingley
12,chapter_all_gpt-4o-mini_individual,heard with real sorrow that they were to go so soon,Mr. Bingley
12,chapter_all_gpt-4o-mini_individual,repeatedly tried to persuade Miss Bennet that it would not be safe for her,Mr. Bingley
12,chapter_all_gpt-4o-mini_individual,"as usual, deep in the study of thorough bass and human nature",Mary
12,chapter_all_gpt-4o-mini_individual,had information for them of a different sort,Colonel Forster
12,chapter_all_gpt-4o-mini_individual,had information for them of a different sort,Lydia
12,chapter_all_gpt-4o-mini_individual,to him it was welcome intelligence,Mr. Darcy
12,chapter_all_gpt-4o-mini_individual,attracted him more than he liked,Mr. Darcy
12,chapter_all_gpt-4o-mini_individual,wisely resolved to be particularly careful that no sign of admiration should now escape him,Mr. Darcy
12,chapter_all_gpt-4o-mini_individual,"sensible that, if such an idea had been suggested, his behaviour during the last day must have material weight in confirming or crushing it",Mr. Darcy
12,chapter_all_gpt-4o-mini_individual,"adhered most conscientiously to his book, and would not even look at her",Mr. Darcy
12,chapter_all_gpt-4o-mini_individual,could not bring herself to receive them with pleasure before,Mrs. Bennet
12,chapter_all_gpt-4o-mini_individual,wondered at their coming,Mrs. Bennet
12,chapter_all_gpt-4o-mini_individual,thought them very wrong to give so much trouble,Mrs. Bennet
12,chapter_all_gpt-4o-mini_individual,was sure Jane would have caught cold again,Mrs. Bennet
16,chapter_all_gpt-4o-mini_individual,he was so much struck with the size and furniture of the apartment,Mr. Collins
16,chapter_all_gpt-4o-mini_individual,he declared he might almost have supposed himself in the small summer breakfast parlour at Rosings,Mr. Collins
16,chapter_all_gpt-4o-mini_individual,he was happily employed until the gentlemen joined them,Mr. Collins
16,chapter_all_gpt-4o-mini_individual,he had still at intervals a kind listener in Mrs. Philips,Mr. Collins
16,chapter_all_gpt-4o-mini_individual,"he assured her, with much earnest gravity, that it was not of the least importance",Mr. Collins
16,chapter_all_gpt-4o-mini_individual,he considered the money as a mere trifle,Mr. Collins
16,chapter_all_gpt-4o-mini_individual,he was removed far beyond the necessity of regarding little matters,Mr. Collins
16,chapter_all_gpt-4o-mini_individual,Mr. Wickham was the happy man towards whom almost every female eye was turned,Wickham
16,chapter_all_gpt-4o-mini_individual,he was very willing to hear him,Wickham
16,chapter_all_gpt-4o-mini_individual,his behaviour to myself has been scandalous,Wickham
16,chapter_all_gpt-4o-mini_individual,"I may perhaps have sometimes spoken my opinion of him, and to him, too freely",Wickham
16,chapter_all_gpt-4o-mini_individual,"I do remember his boasting one day, at Netherfield, of the implacability of his resentments",Wickham
16,chapter_all_gpt-4o-mini_individual,it gives me pain to speak ill of a Darcy,Wickham
16,chapter_all_gpt-4o-mini_individual,she was a most determined talker,Lydia
16,chapter_all_gpt-4o-mini_individual,she soon grew too much interested in the game,Lydia
16,chapter_all_gpt-4o-mini_individual,"Elizabeth felt that she had neither been seeing him before, nor thinking of him since, with the smallest degree of unreasonable admiration",Elizabeth
16,chapter_all_gpt-4o-mini_individual,she was very willing to hear him,Elizabeth
16,chapter_all_gpt-4o-mini_individual,"her curiosity, however, was unexpectedly relieved",Elizabeth
16,chapter_all_gpt-4o-mini_individual,Elizabeth could not but look surprised,Elizabeth
16,chapter_all_gpt-4o-mini_individual,"she honoured him for such feelings, and thought him handsomer than ever as he expressed them",Elizabeth
16,chapter_all_gpt-4o-mini_individual,"she continued, 'I do remember his boasting one day, at Netherfield, of the implacability of his resentments'",Elizabeth
16,chapter_all_gpt-4o-mini_individual,Elizabeth was again deep in thought,Elizabeth
16,chapter_all_gpt-4o-mini_individual,"she could have added, 'A young man, too, like you, whose very countenance may vouch for your being amiable.'",Elizabeth
16,chapter_all_gpt-4o-mini_individual,"She could have added, 'A young man, too, like you, whose very countenance may vouch for your being amiable.'",Elizabeth
16,chapter_all_gpt-4o-mini_individual,she thought of poor Miss Bingley,Elizabeth
17,chapter_all_gpt-4o-mini_individual,"thought with pleasure of dancing a great deal with Mr. Wickham, and of seeing a confirmation of everything in Mr. Darcy’s look and behaviour.",Elizabeth
17,chapter_all_gpt-4o-mini_individual,felt herself completely taken in.,Elizabeth
17,chapter_all_gpt-4o-mini_individual,her liveliness had been never worse timed.,Elizabeth
17,chapter_all_gpt-4o-mini_individual,"was not the better pleased with his gallantry, from the idea it suggested of something more.",Elizabeth
17,chapter_all_gpt-4o-mini_individual,was astonished more than gratified herself by this effect of her charms.,Elizabeth
17,chapter_all_gpt-4o-mini_individual,"did not choose to take the hint, being well aware that a serious dispute must be the consequence of any reply.",Elizabeth
17,chapter_all_gpt-4o-mini_individual,listened with astonishment and concern.,Jane
17,chapter_all_gpt-4o-mini_individual,"could think with certainty on only one point,--that Mr. Bingley, if he had been imposed on, would have much to suffer when the affair became public.",Jane
17,chapter_all_gpt-4o-mini_individual,could assure her family that she had no disinclination for it.,Mary
17,chapter_all_gpt-4o-mini_individual,"anticipated a ball and was eager for the event; though she meant to dance half the evening with Mr. Wickham, he was by no means the only partner who could satisfy them.",Lydia
17,chapter_all_gpt-4o-mini_individual,"was very far from dreading a rebuke, either from the Archbishop or Lady Catherine de Bourgh, by venturing to dance.",Mr. Collins
17,chapter_all_gpt-4o-mini_individual,entertained no scruple whatever on that head.,Mr. Collins
17,chapter_all_gpt-4o-mini_individual,"chose to consider it as given in compliment to her eldest daughter, and was particularly flattered by receiving the invitation from Mr. Bingley himself.",Mrs. Bennet
15,chapter_all_gpt-4o-mini_individual,"Elizabeth, equally next to Jane in birth and beauty, succeeded her of course.",Elizabeth
15,chapter_all_gpt-4o-mini_individual,"Elizabeth related to Jane what she had seen pass between the two gentlemen; but though Jane would have defended either or both, had they appeared to be wrong, she could no more explain such behaviour than her sister.",Elizabeth
15,chapter_all_gpt-4o-mini_individual,"Mr. Darcy corroborated it with a bow, and was beginning to determine not to fix his eyes on Elizabeth, when they were suddenly arrested by the sight of the stranger.",Mr. Darcy
15,chapter_all_gpt-4o-mini_individual,"Mr. Bennet, who was most anxious to get rid of him, and have his library to himself.",Mr. Bennet
15,chapter_all_gpt-4o-mini_individual,Such doings discomposed Mr. Bennet exceedingly.,Mr. Bennet
15,chapter_all_gpt-4o-mini_individual,"In his library he had been always sure of leisure and tranquillity; and though prepared, as he told Elizabeth, to meet with folly and conceit in every other room in the house, he was used to be free from them there.",Mr. Bennet
15,chapter_all_gpt-4o-mini_individual,"Kitty and Lydia, determined if possible to find out, led the way across the street, under pretence of wanting something in an opposite shop.",Kitty
15,chapter_all_gpt-4o-mini_individual,Mr. Collins had only to change from Jane to Elizabeth--and it was soon done.,Mr. Collins
15,chapter_all_gpt-4o-mini_individual,Mr. Collins on his return highly gratified Mrs. Bennet by admiring Mrs. Philips’s manners and politeness.,Mr. Collins
15,chapter_all_gpt-4o-mini_individual,"He protested that, except Lady Catherine and her daughter, he had never seen a more elegant woman.",Mr. Collins
15,chapter_all_gpt-4o-mini_individual,"Mrs. Philips was always glad to see her nieces; and the two eldest, from their recent absence, were particularly welcome.",Mrs. Philips
15,chapter_all_gpt-4o-mini_individual,Lydia’s intention of walking to Meryton was not forgotten.,Lydia
15,chapter_all_gpt-4o-mini_individual,"Mrs. Bennet treasured up the hint, and trusted that she might soon have two daughters married; and the man whom she could not bear to speak of the day before, was now high in her good graces.",Mrs. Bennet
29,chapter_all_gpt-4o-mini_individual,"Her air was not conciliating, nor was her manner of receiving them such as to make her visitors forget their inferior rank.",Lady Catherine de Bourgh
29,chapter_all_gpt-4o-mini_individual,She was not rendered formidable by silence: but whatever she said was spoken in so authoritative a tone as marked her self-importance.,Lady Catherine de Bourgh
29,chapter_all_gpt-4o-mini_individual,"Lady Catherine seemed gratified by their excessive admiration, and gave most gracious smiles, especially when any dish on the table proved a novelty to them.",Lady Catherine de Bourgh
29,chapter_all_gpt-4o-mini_individual,Nothing was beneath this great lady’s attention which could furnish her with an occasion for dictating to others.,Lady Catherine de Bourgh
29,chapter_all_gpt-4o-mini_individual,Lady Catherine seemed quite astonished at not receiving a direct answer.,Lady Catherine de Bourgh
29,chapter_all_gpt-4o-mini_individual,"Elizabeth saw much to be pleased with, though she could not be in such raptures as Mr. Collins expected the scene to inspire.",Elizabeth
29,chapter_all_gpt-4o-mini_individual,Elizabeth’s courage did not fail her.,Elizabeth
29,chapter_all_gpt-4o-mini_individual,She had heard nothing of Lady Catherine that spoke her awful from any extraordinary talents or miraculous virtue.,Elizabeth
29,chapter_all_gpt-4o-mini_individual,"Elizabeth found herself quite equal to the scene, and could observe the three ladies before her composedly.",Elizabeth
29,chapter_all_gpt-4o-mini_individual,"Elizabeth felt all the impertinence of her questions, but answered them very composedly.",Elizabeth
29,chapter_all_gpt-4o-mini_individual,Elizabeth could hardly help smiling.,Elizabeth
29,chapter_all_gpt-4o-mini_individual,Elizabeth suspected herself to be the first creature who had ever dared to trifle with so much dignified impertinence.,Elizabeth
29,chapter_all_gpt-4o-mini_individual,"The power of displaying the grandeur of his patroness to his wondering visitors, and of letting them see her civility towards himself and his wife, was exactly what he had wished for.",Mr. Collins
29,chapter_all_gpt-4o-mini_individual,Mr. Collins was carefully instructing them in what they were to expect.,Mr. Collins
29,chapter_all_gpt-4o-mini_individual,"Mr. Collins was employed in agreeing to everything her Ladyship said, thanking her for every fish he won, and apologizing if he thought he won too many.",Mr. Collins
29,chapter_all_gpt-4o-mini_individual,"Miss de Bourgh was pale and sickly: her features, though not plain, were insignificant.",Miss de Bourgh
29,chapter_all_gpt-4o-mini_individual,"She spoke very little, except in a low voice, to Mrs. Jenkinson.",Miss de Bourgh
29,chapter_all_gpt-4o-mini_individual,"Sir William was so completely awed by the grandeur surrounding him, that he had but just courage enough to make a very low bow, and take his seat without saying a word.",Sir William Lucas
29,chapter_all_gpt-4o-mini_individual,Elizabeth believed Lady Catherine to be exactly what he had represented.,Wickham
29,chapter_all_gpt-4o-mini_individual,The former of whom was engaged in listening to Lady Catherine.,Charlotte Lucas
29,chapter_all_gpt-4o-mini_individual,"Maria thought speaking out of the question, and the gentlemen did nothing but eat and admire.",Maria Lucas
29,chapter_all_gpt-4o-mini_individual,"Maria’s alarm was every moment increasing, and even Sir William did not look perfectly calm.",Maria Lucas
29,chapter_all_gpt-4o-mini_individual,"Mrs. Jenkinson was chiefly employed in watching how little Miss de Bourgh ate, pressing her to try some other dish and fearing she was indisposed.",Mrs. Jenkinson
28,chapter_all_gpt-4o-mini_individual,every object in the next day’s journey was new and interesting to Elizabeth; and her spirits were in a state of enjoyment;,Elizabeth
28,chapter_all_gpt-4o-mini_individual,"she had seen her sister looking so well as to banish all fear for her health, and the prospect of her northern tour was a constant source of delight.",Elizabeth
28,chapter_all_gpt-4o-mini_individual,Elizabeth smiled at the recollection of all that she had heard of its inhabitants.,Elizabeth
28,chapter_all_gpt-4o-mini_individual,she found herself so affectionately received.,Elizabeth
28,chapter_all_gpt-4o-mini_individual,she was not able to gratify him by any sigh of repentance;,Elizabeth
28,chapter_all_gpt-4o-mini_individual,she could discern a faint blush; but in general Charlotte wisely did not hear.,Elizabeth
28,chapter_all_gpt-4o-mini_individual,"when Mr. Collins could be forgotten, there was really a great air of comfort throughout, and by Charlotte’s evident enjoyment of it, Elizabeth supposed he must be often forgotten.",Elizabeth
28,chapter_all_gpt-4o-mini_individual,"she had to meditate upon Charlotte’s degree of contentment, to understand her address in guiding, and composure in bearing with, her husband, and to acknowledge that it was all done very well.",Elizabeth
28,chapter_all_gpt-4o-mini_individual,"she had also to anticipate how her visit would pass, the quiet tenour of their usual employments, the vexatious interruptions of Mr. Collins, and the gaieties of their intercourse with Rosings.",Elizabeth
28,chapter_all_gpt-4o-mini_individual,a lively imagination soon settled it all.,Elizabeth
28,chapter_all_gpt-4o-mini_individual,she was struck with other ideas.,Elizabeth
28,chapter_all_gpt-4o-mini_individual,she looks sickly and cross.,Elizabeth
28,chapter_all_gpt-4o-mini_individual,he detained her some minutes at the gate to hear and satisfy his inquiries after all her family.,Mr. Collins
28,chapter_all_gpt-4o-mini_individual,"he welcomed them a second time, with ostentatious formality, to his humble abode, and punctually repeated all his wife’s offers of refreshment.",Mr. Collins
28,chapter_all_gpt-4o-mini_individual,to work in his garden was one of his most respectable pleasures.,Mr. Collins
28,chapter_all_gpt-4o-mini_individual,every view was pointed out with a minuteness which left beauty entirely behind.,Mr. Collins
28,chapter_all_gpt-4o-mini_individual,she is quite a little creature.,Miss de Bourgh
28,chapter_all_gpt-4o-mini_individual,she looks sickly and cross.,Miss de Bourgh
28,chapter_all_gpt-4o-mini_individual,"to Elizabeth’s high diversion, was stationed in the doorway, in earnest contemplation of the greatness before him.",Sir William Lucas
28,chapter_all_gpt-4o-mini_individual,Charlotte wisely did not hear.,Charlotte Lucas
28,chapter_all_gpt-4o-mini_individual,she encouraged it as much as possible.,Charlotte Lucas
28,chapter_all_gpt-4o-mini_individual,"Charlotte was extremely well pleased, probably, to have the opportunity of showing it without her husband’s help.",Charlotte Lucas
28,chapter_all_gpt-4o-mini_individual,breathless with agitation.,Maria Lucas
14,chapter_all_gpt-4o-mini_individual,Mr. Bennet scarcely spoke at all,Mr. Bennet
14,chapter_all_gpt-4o-mini_individual,he thought it time to have some conversation with his guest,Mr. Bennet
14,chapter_all_gpt-4o-mini_individual,he expected him to shine,Mr. Bennet
14,chapter_all_gpt-4o-mini_individual,Mr. Bennet could not have chosen better,Mr. Bennet
14,chapter_all_gpt-4o-mini_individual,his expectations were fully answered,Mr. Bennet
14,chapter_all_gpt-4o-mini_individual,he listened to him with the keenest enjoyment,Mr. Bennet
14,chapter_all_gpt-4o-mini_individual,maintaining at the same time the most resolute composure of countenance,Mr. Bennet
14,chapter_all_gpt-4o-mini_individual,Kitty stared at him,Kitty
14,chapter_all_gpt-4o-mini_individual,Mr. Collins was eloquent in her praise,Mr. Collins
14,chapter_all_gpt-4o-mini_individual,The subject elevated him to more than usual solemnity of manner,Mr. Collins
14,chapter_all_gpt-4o-mini_individual,he protested that he had never in his life witnessed such behaviour in a person of rank,Mr. Collins
14,chapter_all_gpt-4o-mini_individual,he had never seen anything but affability in her,Mr. Collins
14,chapter_all_gpt-4o-mini_individual,he conceived himself peculiarly bound to pay attention,Mr. Collins
14,chapter_all_gpt-4o-mini_individual,Lydia was bid by her two eldest sisters to hold her tongue,Lydia
14,chapter_all_gpt-4o-mini_individual,Lydia gaped as he opened the volume,Lydia
14,chapter_all_gpt-4o-mini_individual,"Mrs. Bennet said, 'that is all very proper and civil, I am sure'",Mrs. Bennet
14,chapter_all_gpt-4o-mini_individual,she thought it a pity that great ladies in general are not more like her,Mrs. Bennet
58,chapter_all_gpt-4o-mini_individual,her daughter sat in momentary dread,Elizabeth
58,chapter_all_gpt-4o-mini_individual,secretly forming a desperate resolution,Elizabeth
58,chapter_all_gpt-4o-mini_individual,was too much embarrassed to say a word,Elizabeth
58,chapter_all_gpt-4o-mini_individual,feeling all the more than common awkwardness and anxiety of his situation,Elizabeth
58,chapter_all_gpt-4o-mini_individual,colour and laughed as she replied,Elizabeth
58,chapter_all_gpt-4o-mini_individual,could not help smiling at his easy manner,Elizabeth
58,chapter_all_gpt-4o-mini_individual,was too much afraid of him to talk,Kitty
58,chapter_all_gpt-4o-mini_individual,wanted to be alone with Jane,Mr. Bingley
58,chapter_all_gpt-4o-mini_individual,in a tone of surprise and emotion,Mr. Darcy
58,chapter_all_gpt-4o-mini_individual,was exceedingly sorry,Mr. Darcy
58,chapter_all_gpt-4o-mini_individual,wondered if he was deserving of her previous accusations,Mr. Darcy
58,chapter_all_gpt-4o-mini_individual,felt a heartfelt delight diffuse over his face,Mr. Darcy
58,chapter_all_gpt-4o-mini_individual,"felt selfish and overbearing, to care for none beyond my own family circle",Mr. Darcy
58,chapter_all_gpt-4o-mini_individual,was troubled by painful recollections,Mr. Darcy
58,chapter_all_gpt-4o-mini_individual,came to her without a doubt of my reception,Mr. Darcy
58,chapter_all_gpt-4o-mini_individual,believed he was mistaken in claiming Elizabeth as indifferent,Mr. Darcy
59,chapter_all_gpt-4o-mini_individual,"agitated and confused, rather knew that she was happy than felt herself to be so",Elizabeth
59,chapter_all_gpt-4o-mini_individual,anticipated what would be felt in the family when her situation became known,Elizabeth
59,chapter_all_gpt-4o-mini_individual,was aware that no one liked him but Jane,Elizabeth
59,chapter_all_gpt-4o-mini_individual,feared that with the others it was a dislike which not all his fortune and consequence might do away,Elizabeth
59,chapter_all_gpt-4o-mini_individual,was really vexed that her mother should be always giving him such an epithet,Elizabeth
59,chapter_all_gpt-4o-mini_individual,could not determine how her mother would take it; sometimes doubting whether all his wealth and grandeur would be enough to overcome her abhorrence of the man,Elizabeth
59,chapter_all_gpt-4o-mini_individual,"could no more bear that Mr. Darcy should hear the first raptures of her joy, than the first vehemence of her disapprobation",Elizabeth
59,chapter_all_gpt-4o-mini_individual,was in misery till Mr. Darcy appeared again,Elizabeth
59,chapter_all_gpt-4o-mini_individual,was earnest and solemn in her reply,Elizabeth
59,chapter_all_gpt-4o-mini_individual,was still more affected,Elizabeth
59,chapter_all_gpt-4o-mini_individual,was now relieved from a very heavy weight,Elizabeth
59,chapter_all_gpt-4o-mini_individual,"everything was too recent for gaiety, but the evening passed tranquilly away",Elizabeth
59,chapter_all_gpt-4o-mini_individual,was rejoicing that such an effusion was heard only by herself,Elizabeth
59,chapter_all_gpt-4o-mini_individual,"found that, though in the certain possession of his warmest affection, and secure of her relations’ consent, there was still something to be wished for",Elizabeth
59,chapter_all_gpt-4o-mini_individual,was not of a disposition in which happiness overflows in mirth,Mr. Darcy
59,chapter_all_gpt-4o-mini_individual,was a little relieved by his smile,Mr. Darcy
59,chapter_all_gpt-4o-mini_individual,professed a great curiosity to see the view from the Mount,Mr. Darcy
59,chapter_all_gpt-4o-mini_individual,contributed greatly to Lydia’s marriage,Mr. Darcy
59,chapter_all_gpt-4o-mini_individual,was looking grave and anxious,Mr. Bennet
59,chapter_all_gpt-4o-mini_individual,had given him my consent,Mr. Bennet
59,chapter_all_gpt-4o-mini_individual,"knew that you could be neither happy nor respectable, unless you truly esteemed your husband",Mr. Bennet
59,chapter_all_gpt-4o-mini_individual,was astonished,Mr. Bennet
59,chapter_all_gpt-4o-mini_individual,was absolutely incredulous here,Jane
59,chapter_all_gpt-4o-mini_individual,looked at her doubtingly,Jane
59,chapter_all_gpt-4o-mini_individual,had nothing further to wish when convinced on that article,Jane
59,chapter_all_gpt-4o-mini_individual,was very pleased,Jane
59,chapter_all_gpt-4o-mini_individual,"looked at her so expressively, and shook hands with such warmth, as left no doubt of his good information",Mr. Bingley
