chapter,method,text,character
14,chapter_all_gpt-4o-mini_individual,interrupted Mr. Collins,Lydia
14,chapter_all_gpt-4o-mini_individual,walked to Meryton to hear more about it,Lydia
14,chapter_all_gpt-4o-mini_individual,shook her head,Mrs. Bennet
14,chapter_all_gpt-4o-mini_individual,apologized most civilly for Lydia's interruption,Mrs. Bennet
14,chapter_all_gpt-4o-mini_individual,promised that it should not occur again,Mrs. Bennet
58,chapter_all_gpt-4o-mini_individual,set off together,Elizabeth
58,chapter_all_gpt-4o-mini_individual,went boldly on with him alone,Elizabeth
58,chapter_all_gpt-4o-mini_individual,immediately said,Elizabeth
58,chapter_all_gpt-4o-mini_individual,forced herself to speak,Elizabeth
58,chapter_all_gpt-4o-mini_individual,coloured and laughed,Elizabeth
58,chapter_all_gpt-4o-mini_individual,explained what its effects on her had been,Elizabeth
58,chapter_all_gpt-4o-mini_individual,listened,Elizabeth
58,chapter_all_gpt-4o-mini_individual,walked on,Elizabeth
58,chapter_all_gpt-4o-mini_individual,expressed her gratitude,Elizabeth
58,chapter_all_gpt-4o-mini_individual,walked out,Jane
58,chapter_all_gpt-4o-mini_individual,sat in momentary dread,Kitty
58,chapter_all_gpt-4o-mini_individual,wished to call upon Maria,Kitty
58,chapter_all_gpt-4o-mini_individual,left them,Kitty
58,chapter_all_gpt-4o-mini_individual,brought Darcy with him,Mr. Bingley
58,chapter_all_gpt-4o-mini_individual,proposed their all walking out,Mr. Bingley
58,chapter_all_gpt-4o-mini_individual,lagged behind,Mr. Bingley
58,chapter_all_gpt-4o-mini_individual,arrived,Mr. Darcy
58,chapter_all_gpt-4o-mini_individual,walked with Elizabeth,Mr. Darcy
58,chapter_all_gpt-4o-mini_individual,expressed himself,Mr. Darcy
58,chapter_all_gpt-4o-mini_individual,mentioned his letter,Mr. Darcy
58,chapter_all_gpt-4o-mini_individual,told her of feelings,Mr. Darcy
58,chapter_all_gpt-4o-mini_individual,told her of Georgiana's delight,Mr. Darcy
58,chapter_all_gpt-4o-mini_individual,confessed,Mr. Darcy
58,chapter_all_gpt-4o-mini_individual,quitted the inn,Mr. Darcy
58,chapter_all_gpt-4o-mini_individual,examined their watches,Mr. Darcy
58,chapter_all_gpt-4o-mini_individual,was not in the habit of walking,Mrs. Bennet
58,chapter_all_gpt-4o-mini_individual,had time to tell him of their having seen his aunt,Mrs. Bennet
59,chapter_all_gpt-4o-mini_individual,entered the room,Elizabeth
59,chapter_all_gpt-4o-mini_individual,coloured as she spoke,Elizabeth
59,chapter_all_gpt-4o-mini_individual,opened her heart to Jane,Elizabeth
59,chapter_all_gpt-4o-mini_individual,went upstairs to get ready,Elizabeth
59,chapter_all_gpt-4o-mini_individual,looked at him,Elizabeth
59,chapter_all_gpt-4o-mini_individual,was a little relieved by his smile,Elizabeth
59,chapter_all_gpt-4o-mini_individual,went directly to her father,Elizabeth
59,chapter_all_gpt-4o-mini_individual,was gone directly,Elizabeth
59,chapter_all_gpt-4o-mini_individual,sat in misery,Elizabeth
59,chapter_all_gpt-4o-mini_individual,"assured him, with some confusion, of her attachment to Mr. Darcy",Elizabeth
59,chapter_all_gpt-4o-mini_individual,told him what Mr. Darcy had voluntarily done for Lydia,Elizabeth
59,chapter_all_gpt-4o-mini_individual,quitted the room,Elizabeth
59,chapter_all_gpt-4o-mini_individual,followed her mother,Elizabeth
59,chapter_all_gpt-4o-mini_individual,went away,Elizabeth
59,chapter_all_gpt-4o-mini_individual,saw her father taking pains to get acquainted with him,Elizabeth
59,chapter_all_gpt-4o-mini_individual,followed Mr. Bennet,Mr. Darcy
59,chapter_all_gpt-4o-mini_individual,rose also,Mr. Darcy
59,chapter_all_gpt-4o-mini_individual,approached the table where she was sitting,Mr. Darcy
59,chapter_all_gpt-4o-mini_individual,"said in a whisper, 'Go to your father; he wants you in the library.'",Mr. Darcy
59,chapter_all_gpt-4o-mini_individual,professed a great curiosity to see the view from the Mount,Mr. Darcy
59,chapter_all_gpt-4o-mini_individual,withdrew to the library,Mr. Bennet
59,chapter_all_gpt-4o-mini_individual,was walking about the room,Mr. Bennet
59,chapter_all_gpt-4o-mini_individual,gave him my consent,Mr. Bennet
59,chapter_all_gpt-4o-mini_individual,recollected her embarrassment a few days before on his reading Mr. Collins's letter,Mr. Bennet
59,chapter_all_gpt-4o-mini_individual,allowed her at last to go,Mr. Bennet
59,chapter_all_gpt-4o-mini_individual,"said, as she quitted the room, 'If any young men come for Mary or Kitty, send them in, for I am quite at leisure.'",Mr. Bennet
59,chapter_all_gpt-4o-mini_individual,assured her that he was rising every hour in his esteem,Mr. Bennet
59,chapter_all_gpt-4o-mini_individual,looked at her doubtingly,Jane
59,chapter_all_gpt-4o-mini_individual,owned that she had rather stay at home,Kitty
59,chapter_all_gpt-4o-mini_individual,looked at her so expressively,Mr. Bingley
59,chapter_all_gpt-4o-mini_individual,shook hands with such warmth,Mr. Bingley
59,chapter_all_gpt-4o-mini_individual,"said aloud, 'Mrs. Bennet, have you no more lanes hereabouts in which Lizzy may lose her way again to-day?'",Mr. Bingley
59,chapter_all_gpt-4o-mini_individual,stood at a window,Mrs. Bennet
59,chapter_all_gpt-4o-mini_individual,fidget about in her chair,Mrs. Bennet
59,chapter_all_gpt-4o-mini_individual,get up,Mrs. Bennet
59,chapter_all_gpt-4o-mini_individual,sit down again,Mrs. Bennet
59,chapter_all_gpt-4o-mini_individual,wonder,Mrs. Bennet
59,chapter_all_gpt-4o-mini_individual,bless herself,Mrs. Bennet
59,chapter_all_gpt-4o-mini_individual,ventured not to speak to him,Mrs. Bennet
61,chapter_all_gpt-4o-mini_individual,gave way to all the genuine frankness of her character,Lady Catherine de Bourgh
61,chapter_all_gpt-4o-mini_individual,sent him language so very abusive,Lady Catherine de Bourgh
61,chapter_all_gpt-4o-mini_individual,condescended to wait on them at Pemberley,Lady Catherine de Bourgh
61,chapter_all_gpt-4o-mini_individual,endeavoured in her answer to put an end to every entreaty and expectation of the kind,Elizabeth
61,chapter_all_gpt-4o-mini_individual,assisted him further in his profession,Elizabeth
61,chapter_all_gpt-4o-mini_individual,missed his second daughter exceedingly,Mr. Bennet
61,chapter_all_gpt-4o-mini_individual,went to Pemberley,Mr. Bennet
61,chapter_all_gpt-4o-mini_individual,remained at Netherfield,Jane
61,chapter_all_gpt-4o-mini_individual,became within thirty miles of Elizabeth,Jane
61,chapter_all_gpt-4o-mini_individual,spent the chief of her time with her two elder sisters,Kitty
61,chapter_all_gpt-4o-mini_individual,was of course carefully kept from Lydia's society,Kitty
61,chapter_all_gpt-4o-mini_individual,dropped all her resentment,Miss Bingley
61,chapter_all_gpt-4o-mini_individual,paid off every arrear of civility to Elizabeth,Miss Bingley
61,chapter_all_gpt-4o-mini_individual,bought an estate in a neighbouring county to Derbyshire,Mr. Bingley
61,chapter_all_gpt-4o-mini_individual,talked of giving them a hint to be gone,Mr. Bingley
61,chapter_all_gpt-4o-mini_individual,was necessarily drawn from the pursuit of accomplishments,Mary
61,chapter_all_gpt-4o-mini_individual,mixed more with the world,Mary
61,chapter_all_gpt-4o-mini_individual,was occasionally a visitor there,Lydia
61,chapter_all_gpt-4o-mini_individual,assisted him further in his profession,Mr. Darcy
61,chapter_all_gpt-4o-mini_individual,sought a reconciliation with Lady Catherine,Mr. Darcy
61,chapter_all_gpt-4o-mini_individual,bore with philosophy the conviction,Wickham
61,chapter_all_gpt-4o-mini_individual,retained hope that Darcy might yet be prevailed on to make his fortune,Wickham
61,chapter_all_gpt-4o-mini_individual,visited Mrs. Bingley,Mrs. Bennet
61,chapter_all_gpt-4o-mini_individual,talked of Mrs. Darcy,Mrs. Bennet
61,chapter_all_gpt-4o-mini_individual,was occasionally nervous,Mrs. Bennet
61,chapter_all_gpt-4o-mini_individual,was invariably silly,Mrs. Bennet
49,chapter_all_gpt-4o-mini_individual,ran through the vestibule into the breakfast-room,Elizabeth
49,chapter_all_gpt-4o-mini_individual,came up with him,Elizabeth
49,chapter_all_gpt-4o-mini_individual,impatiently caught it from his hand,Elizabeth
49,chapter_all_gpt-4o-mini_individual,took the letter from his writing-table,Elizabeth
49,chapter_all_gpt-4o-mini_individual,went upstairs together,Elizabeth
49,chapter_all_gpt-4o-mini_individual,took refuge in her own room,Elizabeth
49,chapter_all_gpt-4o-mini_individual,was walking towards the little copse,Mr. Bennet
49,chapter_all_gpt-4o-mini_individual,took the letter from his pocket,Mr. Bennet
49,chapter_all_gpt-4o-mini_individual,turned back with them,Mr. Bennet
49,chapter_all_gpt-4o-mini_individual,walked towards the house,Mr. Bennet
49,chapter_all_gpt-4o-mini_individual,went to the library to write,Mr. Bennet
49,chapter_all_gpt-4o-mini_individual,ran through the vestibule into the breakfast-room,Jane
49,chapter_all_gpt-4o-mini_individual,came up,Jane
49,chapter_all_gpt-4o-mini_individual,walked into the breakfast-room,Jane
49,chapter_all_gpt-4o-mini_individual,led her thoughts to the obligations,Jane
49,chapter_all_gpt-4o-mini_individual,persuaded her to wait till her father was at leisure to be consulted,Jane
49,chapter_all_gpt-4o-mini_individual,ran down and ordered the carriage,Kitty
49,chapter_all_gpt-4o-mini_individual,cried,Mrs. Bennet
49,chapter_all_gpt-4o-mini_individual,ring the bell,Mrs. Bennet
49,chapter_all_gpt-4o-mini_individual,put on my things,Mrs. Bennet
49,chapter_all_gpt-4o-mini_individual,dictate,Mrs. Bennet
49,chapter_all_gpt-4o-mini_individual,ordered the carriage,Mrs. Bennet
48,chapter_all_gpt-4o-mini_individual,cried,Mrs. Bennet
48,chapter_all_gpt-4o-mini_individual,began to cry,Kitty
48,chapter_all_gpt-4o-mini_individual,remained,Mrs. Gardiner
48,chapter_all_gpt-4o-mini_individual,shared,Mrs. Gardiner
48,chapter_all_gpt-4o-mini_individual,visited,Mrs. Gardiner
48,chapter_all_gpt-4o-mini_individual,went away,Mrs. Gardiner
48,chapter_all_gpt-4o-mini_individual,looked over,Elizabeth
48,chapter_all_gpt-4o-mini_individual,ventured to introduce,Elizabeth
48,chapter_all_gpt-4o-mini_individual,arrived,Mr. Bennet
48,chapter_all_gpt-4o-mini_individual,joined them at tea,Mr. Bennet
48,chapter_all_gpt-4o-mini_individual,replied,Mr. Bennet
48,chapter_all_gpt-4o-mini_individual,waited,Mr. Gardiner
48,chapter_all_gpt-4o-mini_individual,left Longbourn,Mr. Gardiner
48,chapter_all_gpt-4o-mini_individual,found out,Mr. Gardiner
48,chapter_all_gpt-4o-mini_individual,persuaded,Mr. Gardiner
48,chapter_all_gpt-4o-mini_individual,added,Mr. Gardiner
60,chapter_all_gpt-4o-mini_individual,wanted Mr. Darcy to account for his having ever fallen in love with her,Elizabeth
60,chapter_all_gpt-4o-mini_individual,"began directly, by asking you what made you so unwilling to come to the point at last",Elizabeth
60,chapter_all_gpt-4o-mini_individual,wrote as follows,Elizabeth
60,chapter_all_gpt-4o-mini_individual,was determined at once to know everything,Mr. Darcy
60,chapter_all_gpt-4o-mini_individual,sent a letter to Lady Catherine,Mr. Darcy
60,chapter_all_gpt-4o-mini_individual,had hope,Mr. Darcy
60,chapter_all_gpt-4o-mini_individual,was embarrassed,Mr. Darcy
60,chapter_all_gpt-4o-mini_individual,sent a letter to Mr. Collins,Mr. Bennet
60,chapter_all_gpt-4o-mini_individual,wrote a much kinder answer than she knew was deserved,Jane
60,chapter_all_gpt-4o-mini_individual,"wrote even to Jane on the occasion, to express her delight",Miss Bingley
60,chapter_all_gpt-4o-mini_individual,complimented Mr. Darcy on carrying away the brightest jewel of the country,Sir William Lucas
60,chapter_all_gpt-4o-mini_individual,expressed her joy on receiving similar information,Miss Darcy
60,chapter_all_gpt-4o-mini_individual,wrote four sides of paper to contain all her delight,Miss Darcy
